conversation_id,utterance_id,utterance,mode,caller
3,11,what/WP you/PRP do/VBP while/IN you/PRP 're/VBP waiting/VBG ./.,RR/EE/RE,R
3,12,"exactly/RB ,/, i/PRP was/VBD going/VBG",EC/DD/DE/IC/KC,L
3,13,i/PRP was/VBD spinning/VBG this/DT,DE,L
3,14,and/CC i/PRP was/VBD going/VBG,DD/DE,L
3,15,"man/NN ,/, i/PRP bet/VBP you/PRP they/PRP think/VBP i/PRP 'm/VBP up/RP there/RB",DD/KK/DE,L
3,16,,UU,L
3,17,and/CC they/PRP are/VBP watching/VBG me/PRP,ED/DE/EE,L
3,18,and/CC i/PRP 'm/VBP going/VBG,ED/DE/EE,L
3,19,and/CC i/PRP was/VBD doing/VBG this/DT just/RB to/TO do/VB something/NN ./.,DD,L
3,20,i/PRP was/VBD going/VBG then/RB they/PRP are/VBP gon/VBG na/TO wait/NN and/CC see/VB,DD,L
3,21,how/WRB long/JJ i/PRP stay/VBP before/IN i/PRP leave/VBP ./.,DD,L
3,22,that/DT 's/VBZ fine/JJ with/IN me/PRP ./.,ED/EE,R
3,23,the/DT last/JJ experiment/NN i/PRP was/VBD in/IN,ED/EE,R
3,24,"they/PRP made/VBD me/PRP ,/, uh/UH",ZZ,R
3,25,memorize/NNS fake/VBP words/NNS ./.,ZZ,R
3,26,non-words/NNS ./.,EE,R
3,27,"they/PRP made/VBD up/RP words/NNS with/IN definitions/NNS ,/,",EE,R
3,28,"and/CC then/RB words/NNS ,/, non-words/NNS ,/, without/IN definitions/NNS",EE,R
3,29,and/CC i/PRP had/VBD to/TO study/VB the/DT definitions/NNS with/IN the/DT non-words/NNS,DE,R
3,30,and/CC then/RB they/PRP give/VBP you/PRP words/NNS back/RB again/RB after/IN like/IN two/CD minutes/NNS,EE/DE,R
3,31,of/IN studying/VBG and/CC i/PRP had/VBD to/TO tell/VB them/PRP which/WDT one/NN had/VBD a/DT definition/NN,EE/DE,R
3,32,and/CC what/WP the/DT definition/NN was/VBD ./.,EE/DE,R
3,33,i/PRP just/RB,DD,R
3,34,i/PRP was/VBD going/VBG this/DT is/VBZ not/RB relevant/JJ ./.,DD,R
3,35,i/PRP do/VBP n't/RB want/VB to/TO study/VB anything/NN else/RB but/CC,DD,R
3,36,i/PRP study/VBP enough/RB ./.,DD/DE,R
3,37,i/PRP 'm/VBP just/RB burnt/VBN out/RP,DD,R
3,38,i/PRP heard/VBD that/IN ./.,DD/DC,L
3,39,try/VB to/TO learn/VB something/NN that/WDT do/VBP n't/RB even/RB have/VB,AD/ED/UU/AA/AU,R
3,40,,AD/ED/UU/AA/AU,R
3,41,i/PRP signed/VBD up/RP,DE/DU,L
3,42,i/PRP was/VBD,DE/DU,L
3,43,i/PRP though/VBP i/PRP was/VBD doing/VBG good/JJ ./.,DD/DE,L
3,44,i/PRP saw/VBD one/CD,DD,L
3,45,one/CD o'clock/NN i/PRP 'll/MD do/VB it/PRP ./.,DD,L
3,46,two/CD o'clock/NN ./.,DD/EE,L
3,47,i/PRP signed/VBD up/RP ./.,DE,L
3,48,same/NN,EE,L
3,49,same/JJ experiment/NN ./.,EE,L
3,50,i/PRP went/VBD down/RB there/RB today/NN and/CC i/PRP said/VBD,DE,L
3,51,'/POS i/PRP signed/VBD up/RP twice/RB for/IN the/DT same/JJ experiment/NN ./. '/'',ZZ,L
3,52,what/WP a/DT drag/NN ./.,ED/QD,L
3,53,"so/RB i/PRP signed/VBD up/RP for/IN this/DT ,/,",DE,L
3,54,this/DT for/IN him/PRP,EE,L
3,55,at/IN two/CD o'clock/NN and/CC then/RB his/PRP$,EE,L
3,56,assistant/NN,ZZ,L
3,57,another/DT guy/NN,ZZ,L
3,58,doing/VBG the/DT same/JJ experiment/NN,ZZ,L
3,59,at/IN one/CD o'clock/NN ./.,ZZ,L
3,60,but/CC the/DT guy/NN said/VBD,EE/EU,L
3,61,i/PRP said/VBD '/'' i/PRP 'm/VBP sorry/JJ '/'',DE/EE,L
3,62,,UU,R
3,63,,UU,L
3,64,,UU,R
3,65,got/NNP ta/JJ sign/NN a/DT consent/NN form/NN,AA/AE/DE,L
3,66,,UU,R
3,67,gross/NNP ./.,ED/ID/II,R
3,68,did/NNP you/PRP see/VBP that/IN thing/NN up/RB there/RB,QQ,L
3,69,that/IN,QQ,L
3,70,that/DT new/JJ one/CD up/RB on/IN the/DT board/NN ?/.,QQ,L
3,71,uh-huh/NN ./.,KD,R
3,72,saturday/NNP,EE,L
3,73,from/IN nine/CD to/TO one/CD ./.,EE/RE/AE,L
3,74,you/PRP get/VBP all/DT your/PRP$ credits/NNS ./.,EE/RE/AE,L
3,75,that/DT 's/VBZ the/DT kind/NN i/PRP did/VBD last/JJ time/NN ./.,EE,R
3,76,i/PRP took/VBD this/DT class/NN and/CC dropped/VBD it/PRP,DE,R
3,77,this/DT is/VBZ going/VBG to/TO be/VB my/PRP$ third/JJ hour/NN ./.,EE,R
3,78,i/PRP like/VBP that/DT guy/NN ./.,DD,L
3,79,"he/PRP 's/VBZ pretty/RB good/JJ ,/, man/NN ./.",ED/EE/KK,L
3,80,he/PRP 's/VBZ funny/JJ ./.,ED/EE/EC,R
3,81,i/PRP like/VBP that/DT ./.,DD,R
3,82,he/PRP talked/VBD to/TO me/PRP about/IN it/PRP,EE,R
3,83,the/DT,UU,L
3,84,the/DT teacher/NN,EU,R
3,85,,UU,L
3,86,,UU,R
3,87,i/PRP was/VBD laughing/VBG ./.,DE,R
3,88,,UU,L
3,89,g-a-a-h/NNP ./.,UD/UU/KK,R
3,90,that/DT 's/VBZ true/JJ ./.,ED/EC/EE/EI,R
3,91,i/PRP just/RB wonder/VB how/WRB to/TO learn/VB to/TO do/VB that/DT ./.,DD,R
3,92,"i/PRP 've/VBP got/VBN some/DT teachers/NNS that/WDT are/VBP like/IN that/DT ,/,",DD/DE,L
3,93,that/DT just/RB,EE,L
3,94,he/PRP,ED/EE,L
3,95,he/PRP stays/VBZ on/IN the/DT subject/NN,ED/EE,L
3,96,"of/IN course/NN the/DT subject/NN ,/, you/PRP know/VBP ,/, it/PRP 's/VBZ kinda/VBN the/DT way/NN",RD/ED/RE/EE/IK,L
3,97,you/PRP can/MD do/VB it/PRP ./.,RD/RE/IE/AE/IK,L
3,98,"you/PRP can/MD ramble/VB on/IN ,/, you/PRP know/VBP ./.",RD/RE/IE/AE/IK,L
3,99,his/PRP$ experiment/NN,ED/DE,L
3,100,i/PRP mean/VBP his/PRP$ examples/NNS make/VBP sense/NN ./.,DD/DE/EE,L
3,101,i/PRP 've/VBP got/VBD a/DT speech/NN teacher/NN,DD/DE,L
3,102,and/CC an/DT english/JJ techer/NN that/WDT just/RB go/VB off/RP,DE,L
3,103,on/IN stuff/NN that/WDT is/VBZ not/RB relevant/JJ ./.,ZZ,L
3,104,"well/RB ,/, that/DT 's/VBZ",KK/ED/EU/KE,R
3,105,that/DT 's/VBZ why/WRB,ED/DE,R
3,106,i/PRP had/VBD this/DT psychology/NN,ED/DE,R
3,107,same/JJ psychology/NN class/NN,ZZ,R
3,108,but/CC it/PRP was/VBD a/DT brand/NN new/JJ teacher/NN,EE,R
3,109,and/CC or/CC he/PRP was/VBD a/DT student/NN or/CC something/NN ./.,EE,R
3,110,he/PRP just/RB could/MD n't/RB teach/VB worth/IN a/DT darn/NN ./.,ED/EE,R
3,111,it/PRP was/VBD just/RB,EE,R
3,112,terminology/NN and/CC studying/NN and/CC all/PDT this/DT stuff/NN ./.,ZZ,R
3,113,"he/PRP just/RB made/VBD it/PRP boring/NN ,/,",ED/EE,R
3,114,"so/RB i/PRP got/VBP like/IN a/DT d/NNP ,/,",DE,R
3,115,and/CC i/PRP have/VBP his/PRP$ test/NN,DE/UU,R
3,116,and/CC this/DT guy/NN,ED,R
3,117,this/DT guy/NN at/IN least/JJS makes/VBZ it/PRP half-way/JJ interesting/JJ,EE/ED,R
3,118,to/TO where/WRB you/PRP can/MD apply/VB it/PRP,ZZ,R
3,119,to/TO what/WP you/PRP 're/VBP doing/VBG ./.,ZZ,R
3,120,exactly/RB ./.,EC/IC/CC,L
3,121,and/CC you/PRP know/VBP,RE/DE,R
3,122,"and/CC i/PRP did/VBD n't/RB ,/, got/VBD a/DT b/NNP or/CC something/NN of/IN that/DT",DE,R
3,123,close/RB to/TO a/DT b/NNP ./.,ZZ,R
3,124,i/PRP do/VBP n't/RB know/VB ./.,DD,R
3,125,what/WP 46/CD or/CC something/NN ./.,DE/QQ/EQ,R
3,126,i/PRP got/VBD,DE,L
3,127,yea/NN,KK/DE/KE,L
3,128,i/PRP got/VBD 40/CD plus/CC,KK/DE/KE,L
3,129,"44/CD was/VBD bottom/NN of/IN a/DT b/NNP ,/,",EE,L
3,130,"and/CC i/PRP got/VBD like/IN 42/CD or/CC 43/CD ,/,",DE,L
3,131,so/IN it/PRP 's/VBZ not/RB that/IN,ED/EE/EU,L
3,132,i/PRP was/VBD thinking/VBG man/NN,DD,L
3,133,i/PRP go/VBP,DD/DE,L
3,134,i/PRP ca/MD n't/RB believe/VB,DD/DE,L
3,135,if/IN he/PRP ask/VB me/PRP some/DT of/IN these/DT questions/NNS about/IN the/DT,DD,L
3,136,brain/NN i/PRP 'll/MD just/RB flunk/VB ./.,DD,L
3,137,,UU,R
3,138,"and/CC ,/, you/PRP 're/VBP just/RB going/VBG",II/RD/RR/IE,L
3,139,"oh/UH ,/, come/VB on/IN",KK/AD,L
3,140,the/DT different/JJ areas/NNS of/IN the/DT brain/NN,EE/RR/EU,R
3,141,"yes/UH ,/, i/PRP was/VBD ,/, and/CC you/PRP know/VBP",KK/DD/RD/KC/DE/IK/KD,L
3,142,i/PRP kinda/VBP thought/JJ,DD,L
3,143,the/DT way/NN he/PRP is/VBZ,DD,L
3,144,"i/PRP do/VBP n't/RB ,/, i/PRP did/VBD n't/RB think/VB he/PRP would/MD give/VB us/PRP any/DT of/IN that/DT garbage/NN ./.",DD,L
3,145,but/CC it/PRP was/VBD still/RB in/IN the/DT back/NN of/IN my/PRP$ mind/NN ./.,ED,L
3,146,"i/PRP was/VBD ,/, i/PRP was/VBD looking/VBG through/IN it/PRP",DD/DE,L
3,147,reading/VBG summaries/NNS and/CC stuff/NN,ZZ,L
3,148,"he/PRP never/RB did/VBD give/VB us/PRP our/PRP$ tests/NNS back/RB ,/,",EE,R
3,149,so/RB i/PRP do/VBP n't/RB know/VB what/WP i/PRP got/VBD wrong/JJ or/CC right/JJ ./.,DD/DE,R
3,150,"i/PRP hope/VBP he/PRP does/VBZ ,/,",DD,L
3,151,just/RB so/IN we/PRP can/MD keep/VB it/PRP for/IN the/DT quiz/NN ./.,ZZ,L
3,152,,UU,L
3,153,,DD/UU,L
3,154,"i/PRP saw/VBD you/PRP reading/NN ,/, uh/NN",DD,L
3,155,angels/NNS on/IN,UU/QQ,L
3,156,is/VBZ that/IN right/NN ?/.,QQ,L
3,157,uh-huh/NN ./.,KD/KE/KC,R
3,158,that/DT is/VBZ a/DT good/JJ book/NN ./.,ED/EE,L
3,159,i/PRP was/VBD freaking/VBG out/RP when/WRB i/PRP read/VBP it/PRP ./.,DD,L
3,160,i/PRP was/VBD just/RB going/VBG 'wow/PRP '/'',DD,L
3,161,think/VB about/IN that/DT,AA,L
3,162,some/DT angel/VBP popping/NN in/IN,ZZ,L
3,163,,UU,L
3,164,"going/VBG ,/, oh/NNP wow/NNP !/.",DD,L
3,165,freaking/VBG out/RP ./.,DD,L
3,166,"uh/NNP ,/, i/PRP borrowed/VBD that/IN book/NN from/IN a/DT friend/NN ./.",DE/KK,R
3,167,my/PRP$ friend/NN goes/VBZ to/TO tech/NNP ./.,EE,R
3,168,so/RB he/PRP,IK,R
3,169,"you/PRP know/VBP ,/, i/PRP was/VBD reading/VBG",RE/DE/RD/DD,R
3,170,and/CC i/PRP got/VBD through/IN half/PDT the/DT book/NN or/CC so/RB,DE/DD,R
3,171,a/DT couple/NN of/IN chapters/NNS,ZZ,R
3,172,and/CC then/RB school/NN was/VBD about/RB in/IN two/CD months/NNS,EE,R
3,173,so/RB i/PRP just/RB sent/VBD him/PRP the/DT book/NN back/RB,DE,R
3,174,so/RB,UU,R
3,175,i/PRP did/VBD n't/RB get/VB through/IN it/PRP all/PDT the/DT way/NN,DD/DE,L
3,176,but/CC i/PRP got/VBD through/IN,DD/DE,L
3,177,where/WRB his/PRP$ dog/NN was/VBD freaking/VBG out/RP,ZZ,L
3,178,and/CC stuff/NN like/IN that/DT ./.,ZZ,L
3,179,it/PRP was/VBD cool/JJ ./.,ED,L
3,180,,UU,R
3,181,it/PRP 's/VBZ kinda/NNS like/IN,ED/UU,L
3,182,wow/NN !/.,UU,L
3,183,i/PRP ca/MD n't/RB remember/VB ./.,DD,L
3,184,"freaking/VBG out/RP man/NN ,/, wooh/UH !/.",ED/DD/UD,L
3,185,i/PRP enjoyed/VBD it/PRP ./.,DD,L
3,186,do/VB you/PRP belong/VB to/TO one/CD of/IN the/DT,QQ,R
3,187,greeks/NNP around/IN,ZZ,R
3,188,on/IN campus/NN ?/.,ZZ,R
3,189,"no/DT ,/, not/RB really/RB ./.",KE/DE/KK/KD,L
3,190,i/PRP 'm/VBP just/RB kinda/NN of/IN a/DT,DD/DE,L
3,191,loner/NN type/NN ./.,ZZ,L
3,192,i/PRP do/VBP n't/RB like/VB this/DT school/NN ./.,DD,L
3,193,you/PRP 're/VBP one/CD of/IN the/DT millions/NNS ./.,II/RE/IC,R
3,194,"it/PRP 's/VBZ just/RB ,/, it/PRP 's/VBZ so/RB hard/JJ",ED/EE,L
3,195,if/IN you/PRP 're/VBP not/RB,ZZ,L
3,196,if/IN you/PRP 're/VBP not/RB involved/VBN in/IN a/DT sorority/NN or/CC fraternity/NN ./.,ZZ,L
3,197,"which/NNP ,/, i/PRP ,/, you/PRP know/VBP",RD/DD,L
3,198,to/TO me/PRP they/PRP look/VBP,DD/ED/DE,L
3,199,i/PRP do/VBP n't/RB know/VB if/IN your/PRP$ in/IN one/CD but/CC,DD/ED/DE,L
3,200,uh-huh/NN ./.,KK/KE,R
3,201,to/TO me/PRP it/PRP just/RB looks/VBZ like/IN it/PRP 's/VBZ a/DT bunch/NN of/IN boozers/NNS ./.,DD/ED,L
3,202,that/DT 's/VBZ mostly/RB what/WP it/PRP is/VBZ ./.,EC/EE,R
3,203,"and/CC ,/, and/CC you/PRP know/VBP",RD/RE/IK,L
3,204,it/PRP 's/VBZ get/JJ drunk/NN and/CC get/VB a/DT sorority/NN sister/NN ./.,ED/EE,L
3,205,"and/CC i/PRP 'm/VBP going/VBG ,/, i/PRP do/VBP n't/RB want/VB that/DT ./.",DD,L
3,206,it/PRP 's/VBZ called/VBN rent/NNP a/NNP friend/NNP ./.,ED/ER,R
3,207,"yea/NN ,/, and/CC it/PRP 's/VBZ ,/, yea/RB exactly/RB ./.",KK/EC/KC/EE,L
3,208,"i/PRP yea/VBP ,/, i/PRP do/VBP n't/RB want/VB to/TO be/VB",KK/DD/KC/KD,L
3,209,i/PRP want/VBP a/DT school/NN,DD,L
3,210,"and/CC you/PRP know/VBP ,/, if/IN you/PRP 're/VBP not/RB in/IN that/DT you/PRP",RD/RE,L
3,211,ai/VBP n't/RB nobody/NN ./.,UU,L
3,212,you/PRP know/VBP ./.,RD/UU/RU,L
3,213,,UU,R
3,214,,UU,L
3,215,cause/NN i/PRP went/VBD through/IN some/DT of/IN the/DT rush/NN parties/NNS,DE,R
3,216,when/WRB i/PRP first/RB started/VBD coming/VBG to/TO this/DT school/NN,DE,R
3,217,and/CC i/PRP seemed/VBD like/IN i/PRP really/RB wanted/VBD to/TO pledge/VB and/CC,DD/ED,R
3,218,"stuff/NN ,/,",DD/ED,R
3,219,and/CC they/PRP were/VBD real/JJ friendly/RB ./.,ED/EE,R
3,220,and/CC when/WRB they/PRP found/VBD i/PRP did/VBD n't/RB,ED/EE,R
3,221,you/PRP know/VBP,RD/RE,R
3,222,they/PRP just/RB ignored/VBD me/PRP ./.,EE,R
3,223,yea/NN ./.,KK,L
3,224,"so/IN that/DT 's/VBZ not/RB real/JJ true/JJ friends/NNS ,/, you/PRP know/VBP ./.",ED/RD/EE/RE/IK,R
3,225,so/RB i/PRP 'm/VBP gon/VBG na/TO go/VB off/RP,DD,L
3,226,me/PRP and/CC my/PRP$ best/JJS friend/NN ./.,ZZ,L
3,227,we/PRP 're/VBP gon/VBG na/TO go/VB down/RP to/TO a/NNP &/CC m/NNP next/JJ week/NN ./.,DE/DD,L
3,228,we/PRP went/VBD down/RB there/RB,DE,L
3,229,"about/IN a/DT month/NN ago/RB ,/,",ZZ,L
3,230,just/RB on/IN one/CD,ZZ,L
3,231,just/RB on/IN a/DT friday/NNP ./.,ZZ,L
3,232,everybody/NN i/PRP mean/VBP,DD/DE/EE,L
3,233,"they/PRP did/VBD ,/, they/PRP did/VBD n't/RB you/PRP know/VB",ED/RD/EE/RE,L
3,234,they/PRP did/VBD n't/RB know/VB we/PRP were/VBD not/RB there/RB ./.,EE,L
3,235,we/PRP just/RB kinda/VB cruised/VBN around/IN ./.,DD/DE,L
3,236,"man/NN ,/, there/EX was/VBD so/RB much/JJ difference/NN ./.",UD/ED/KK/EE,L
3,237,like/IN school/NN,ED,L
3,238,you/PRP know/VBP,RD/RE/IK,L
3,239,because/IN people/NNS,ED,L
3,240,people/NNS were/VBD n't/RB,EE/ED,L
3,241,what/WP are/VBP you/PRP trying/VBG to/TO get/VB off/IN me/PRP ?/.,EQ,L
3,242,"cause/NN you/PRP ,/, you/PRP know/VBP",RD/RE/IK,L
4,0,the/DT first/JJ one/CD i/PRP was/VBD in/IN,EE,L
4,1,everybody/NN said/VBD,UU,L
4,2,was/IN the/DT other/JJ one/CD you/PRP did/VBD,QQ,L
4,3,"just/RB ,/, like/IN",ZZ,L
4,4,they/PRP did/VBD one/CD person/NN ?/.,UU/QQ,L
4,5,"yea/NN ,/, it/PRP was/VBD one/CD person/NN ./.",KE/EE/KK,R
4,6,is/VBZ it/PRP,QQ/QU,L
4,7,i/PRP do/VBP n't/RB even/RB ?/.,DQ/DU,L
4,8,uh-hum/NN ./.,KE/KK,R
4,9,the/DT first/JJ one/NN was/VBD difficult/JJ ./.,ED/EE,R
4,10,it/PRP was/VBD numbers/NNS ./.,EE,R
4,11,it/PRP was/VBD really/RB hard/JJ ./.,ED/EE,R
4,12,we/PRP flashed/VBD numbers/NNS on/IN a/DT computer/NN screen/NN,DE/CE,R
4,13,,UU,R
4,14,or/CC as/RB many/JJ as/IN you/PRP could/MD remember/VB ./.,EE,R
4,15,we/PRP did/VBD it/PRP 60/CD times/NNS,DE,R
4,16,,UU/DE,L
4,17,it/PRP had/VBD only/RB been/VBN a/DT few/JJ takes/VBZ and/CC we/PRP felt/VBD,EE/DD/DU,R
4,18,yea/NN ./.,KK,L
4,19,,UU,R
4,20,that/DT 's/VBZ hard/JJ to/TO try/VB to/TO remember/VB ./.,ED/EE,L
4,21,,UU,R
4,22,where/WRB are/VBP you/PRP from/IN ?/.,QQ,L
4,23,i/PRP 'm/VBP from/IN scotland/NNP ./.,DE,R
4,24,scotland/NNP ./.,RR,L
4,25,i/PRP 've/VBP met/VBN so/RB many/JJ people/NNS lately/RB ./.,DD/DE,L
4,26,different/NN,ZZ,L
4,27,uh/NN,ZZ,L
4,28,i/PRP met/VBD a/DT woman/NN yesterday/NN from/IN,DE,L
4,29,"belgium/NNP ,/,",ZZ,L
4,30,"and/CC ,/, uh/UH",DE,L
4,31,someone/NN else/RB from/IN switzerland/NNP,DE,L
4,32,about/IN a/DT week/NN ago/RB ./.,ZZ,L
4,33,"i/PRP want/VBP to/TO go/VB ,/,",DD,L
4,34,are/VBP,QQ,L
4,35,are/VBP you/PRP living/VBG here/RB now/RB ?/.,QQ,L
4,36,yea/NN ./.,KE,R
4,37,have/VBP you/PRP lived/VBN here/RB very/RB long/RB ?/.,QQ,L
4,38,just/RB six/CD months/NNS ./.,DE/EE,R
4,39,oh/UH ./.,KK/UU,L
4,40,,UU,L
4,41,,UU,R
4,42,,UU,L
4,43,,UU,R
4,44,that/DT 's/VBZ why/WRB i/PRP 'd/MD love/VB to/TO go/VB somewhere/RB else/RB ./.,ED,L
4,45,i/PRP 'd/MD know/VB that/IN i/PRP 'd/MD miss/VB,DD,L
4,46,um/NNP ./.,KK,R
4,47,,UU,L
4,48,that/DT,EE,L
4,49,the/DT experiment/NN i/PRP took/VBD,EE/DE,L
4,50,"that/DT $/$ 10,000/CD pyramid/NN ./.",ZZ,L
4,51,oh/UH yea/NN ./.,KK,R
4,52,it/PRP was/VBD a/DT whole/JJ group/NN of/IN people/NNS,EE,L
4,53,"so/RB ,/, uh/NN",ZZ,L
4,54,"what/WP you/PRP do/VBP ,/,",EE/QE/RE,L
4,55,they/PRP have/VBP,EE/QE/RE,L
4,56,a/DT definition/NN,ZZ,L
4,57,and/CC you/PRP try/VBP to/TO think/VB of/IN,RE,L
4,58,"what/WP the/DT definition/NN is/VBZ ,/,",ZZ,L
4,59,what/WP it/PRP 's/VBZ describing/VBG ./.,EE,L
4,60,"the/DT first/JJ time/NN you/PRP read/VBP it/PRP through/IN ,/,",EE/RE,L
4,61,"or/CC if/IN you/PRP have/VBP to/TO read/VB it/PRP two/CD times/NNS ,/,",RE/EE,L
4,62,and/CC you/PRP have/VBP to/TO rate/NN yourself/PRP,RE,L
4,63,on/IN how/WRB many/JJ times/NNS,ZZ,L
4,64,you/PRP had/VBD to/TO read/VB it/PRP,ZZ,L
4,65,uh-huh/NN ./.,KK,R
4,66,before/IN you/PRP could/MD come/VB up/RP,ZZ,L
4,67,or/CC,ZZ,L
4,68,that/DT was/VBD easy/JJ,ED/EE,L
4,69,there/EX were/VBD,EE,L
4,70,i/PRP guess/VBP,DE/DD,L
4,71,around/IN a/DT hundred/CD or/CC so/RB ./.,ZZ,L
4,72,so/IN that/DT 's/VBZ not/RB bad/JJ ./.,ED/EE,L
4,73,it/PRP only/RB took/VBD about/IN twenty/NN minutes/NNS ./.,EE,L
4,74,um/NNP ./.,KK,R
4,75,there/EX are/VBP n't/RB many/JJ more/JJR up/RP on/IN the/DT board/NN ./.,EE,R
4,76,,UU,R
4,77,the/DT ones/NNS for/IN freshmans/NNS and/CC seniors/NNS,EE,L
4,78,"they/PRP keep/VBP having/VBG those/DT ,/,",ZZ,L
4,79,and/CC then/RB the/DT ones/NNS that/WDT are/VBP for/IN,EE,L
4,80,"either/DT ,/,",ZZ,L
4,81,"only/RB females/VBZ or/CC only/RB males/NNS ,/,",ZZ,L
4,82,those/DT keep/NNS filling/VBG up/RP,EE,L
4,83,by/IN the/DT time/NN you/PRP notice/VBP they/PRP 're/VBP already/RB full/JJ ./.,RD/EE,L
4,84,uh-hum/NN ./.,KK/KC,R
4,85,what/WP are/VBP you/PRP majoring/VBG in/IN ?/.,QQ,L
4,86,biochemistry/NN ./.,DE/QQ/EE,R
4,87,what/WP about/IN you/PRP ?/.,QQ,R
4,88,um/NN,KK,L
4,89,"well/RB ,/, it/PRP 's/VBZ liberal/JJ arts/NNS ./.",KK/EE/KE,L
4,90,,UU,R
4,91,"i/PRP hope/VBP to/TO um/VB ,/,",DD,L
4,92,major/JJ in/IN foreign/JJ languages/NNS ./.,ZZ,L
4,93,so/RB you/PRP 're/VBP just/RB doing/VBG this/DT as/IN an/DT elective/NN ?/.,RQ/IQ/QI/QQ,R
4,94,uh-hum/NN ./.,KD/KE/KK,L
4,95,,UU,R
4,96,"i/PRP 'm/VBP waiting/VBG to/TO take/VB the/DT languages/NNS until/IN last/JJ ,/,",DD/DE,L
4,97,"because/IN what/WP i/PRP had/VBD in/IN high/JJ school/NN ,/,",DE,L
4,98,"when/WRB you/PRP do/VBP n't/RB use/VB them/PRP ,/,",RD/RE,L
4,99,you/PRP forget/VBP so/RB much/RB ./.,RE,L
4,100,um/NNP ./.,KK,R
4,101,i/PRP like/VBP learning/VBG foreign/JJ languages/NNS ./.,DD,L
4,102,"that/DT 's/VBZ what/WP ,/, um/JJ",EE/EU,L
4,103,someone/NN was/VBD telling/VBG me/PRP,EE,L
4,104,just/RB recently/RB about/IN,ZZ,L
4,105,they/PRP ca/MD n't/RB believe/VB,EE,L
4,106,they/PRP went/VBD over/IN to/TO europe/NNP,EE,L
4,107,and/CC how/WRB far/RB behind/IN we/PRP are/VBP,CE,L
4,108,americans/NNS are/VBP,ZZ,L
4,109,as/RB far/RB as/IN languages/NNS ./.,ZZ,L
4,110,i/PRP knew/VBD that/IN ./.,DD/DE,L
4,111,uh-hum/NN ./.,KK,R
4,112,the/DT lady/NN from/IN,EE,L
4,113,belgium/NN,ZZ,L
4,114,was/VBD telling/VBG me/PRP,ZZ,L
4,115,when/WRB they/PRP were/VBD six/CD,ZZ,L
4,116,"well/RB ,/, they/PRP learn/VBP dutch/VB",KK/EE/KE,L
4,117,uh-hum/NN ./.,KK,R
4,118,and/CC when/WRB they/PRP 're/VBP six/CD they/PRP start/VBP learning/VBG french/JJ,EE,L
4,119,yea/NN ./.,KK,R
4,120,and/CC they/PRP learn/VBP,EE,L
4,121,i/PRP do/VBP n't/RB remember/VB at/IN what/WP age/NN they/PRP learn/VBP english/JJ,DD,L
4,122,and/CC then/RB when/WRB their/PRP$ seventeen/NN they/PRP have/VBP to/TO,EE,L
4,123,"they/PRP have/VBP to/TO learn/VB a/DT fourth/JJ language/NN ,/,",EE,L
4,124,which/WDT they/PRP get/VBP to/TO choose/VB which/WDT one/NN ./.,EE,L
4,125,yea/NN ./.,KK,R
4,126,and/CC they/PRP do/VBP n't/RB even/RB require/VB foreign/JJ languages/NNS,EE,L
4,127,anymore/RB,EE,L
4,128,in/IN high/JJ school/NN ./.,ZZ,L
4,129,,UU,R
4,130,"if/IN ,/, if/IN you/PRP want/VBP to/TO for/IN an/DT elective/NN ./.",RE/AE/EE,L
4,131,if/IN you/PRP do/VBP n't/RB want/VB to/TO you/PRP do/VBP n't/RB have/VB to/TO ./.,RE/AE,L
4,132,i/PRP took/VBD french/NNP in/IN high/JJ school/NN ./.,DE,R
4,133,i/PRP went/VBD over/IN to/TO france/NNP a/DT couple/NN of/IN times/NNS ./.,DE,R
4,134,,UU,R
4,135,it/PRP 's/VBZ not/RB the/DT same/JJ ./.,ED/EE,R
4,136,,UU,R
4,137,yea/NN ./.,KK/KC,L
4,138,it/PRP 's/VBZ like/IN talking/VBG a/DT different/JJ language/NN ./.,ED/EE,R
4,139,you/PRP feel/VBP embarrased/JJ because/IN people/NNS younger/JJR than/IN,RD,R
4,140,you/PRP can/MD speak/VB better/JJR english/NNP than/IN you/PRP can/MD speak/VB,RD,R
4,141,french/JJ,RD,R
4,142,,KK/UU,L
4,143,these/DT ten/CD year/NN old/JJ kids/NNS ./.,EE/UU,R
4,144,"one/CD of/IN my/PRP$ best/JJS friends/NNS went/VBD over/IN to/TO ,/, uh/VB",EE,L
4,145,norway/RB,ZZ,L
5,0,"no/DT ,/, it/PRP 's/VBZ my/PRP$ first/JJ one/CD ./.",KE/EE/KK,R
5,1,i/PRP have/VBP no/DT idea/NN what/WP to/TO expect/VB ./.,DD,R
5,2,i/PRP know/VBP ./.,DD/DC,L
5,3,,UU,R
5,4,,UU,L
5,5,,UU,L
5,6,nice/NNP to/TO meet/VB you/PRP ./.,ED,R
5,7,nice/NNP to/TO meet/VB you/PRP ./.,ED/EC/RD,L
5,8,who/WP 's/VBZ class/NN are/VBP you/PRP taking/VBG ?/.,QQ,L
5,9,"um/NNP ,/,",KK/QQ,R
5,10,1315/CD ./.,DE/EE,R
5,11,,UU,R
5,12,yea/NN ./.,KK/KU,L
5,13,what/WP experiment/NN is/VBZ this/DT ?/.,QQ,R
5,14,what/WP 's/VBZ the/DT name/NN of/IN it/PRP ?/.,QQ,R
5,15,"um/NNP ,/,",KK,L
